Book,Chapter,Verse,Text
Deuteronomy,29,2,ⲛⲛⲟϭ ⲙⲡⲉⲓⲣⲁⲥⲙⲟⲥ ⲉⲛⲧⲁⲛⲉⲕⲃⲁⲗ ⲛⲁⲩ ⲉⲣⲟⲟⲩ ⲙⲙⲁⲉⲓⲛ ⲙⲛ ⲛⲛⲟϭ ⲛϣⲡⲏⲣⲉ ⲉⲧⲙⲙⲁⲩ
Deuteronomy,29,3,ⲁⲩⲱ ⲙⲡⲉⲡϫⲟⲉⲓⲥ ⲡⲛⲟⲩⲧⲉ ϯϩⲏⲧ ⲛⲏⲧⲛ ⲉⲥⲟⲩⲱⲛϥ ⲁⲩⲱ ϩⲉⲛⲃⲁⲗ ⲉⲛⲁⲩ ⲁⲩⲱ ϩⲉⲛⲙⲁⲁϫⲉ ⲉⲥⲱⲧⲙ ϣⲁϩⲣⲁⲓ ⲉⲡⲟⲟⲩ ⲛϩⲟⲟⲩ
Deuteronomy,29,4,ⲁⲩⲱ ⲁϥϫⲓⲙⲟⲉⲓⲧ ϩⲏⲧⲧⲏⲟⲩⲧⲛ ⲛϩⲙⲉ ⲛⲣⲟⲙⲡⲉ ϩⲓ ⲧⲉⲣⲏⲙⲟⲥ ⲙⲡⲉⲛⲉⲧⲛϩⲟⲉⲓⲧⲉ ϩⲓⲧⲉ ⲁⲩⲱ ⲛⲉⲧⲛⲧⲟⲟⲩⲉ ⲙⲡⲟⲩⲣⲡⲗϭⲉ ⲛⲣⲁⲧⲧⲏⲩⲧⲛ
Deuteronomy,29,5,ⲟⲩⲟⲉⲓⲕ ⲙⲡⲉⲧⲛⲟⲩⲟⲙϥ ⲁⲩⲱ ⲟⲩⲏⲣⲡ ⲛⲙ ⲟⲩⲥⲓⲕⲉⲣⲁ ⲙⲡⲉⲧⲛⲥⲟⲟϥ ϫⲉⲕⲁⲥ ⲉⲧⲉⲧⲛⲉⲉⲓⲙⲉ ϫⲉ ⲡϫⲟⲉⲓⲥ ⲛⲧⲟϥ ⲡⲉ ⲡⲉⲧⲛⲛⲟⲩⲧⲉ
Deuteronomy,29,6,ⲁⲩⲱ ⲁⲧⲉⲧⲛⲡⲱϩ ϣⲁϩⲣⲁⲓ ⲉⲡⲉⲓⲙⲁ ⲁⲩⲱ ⲁϥⲉⲓ ⲉⲃⲟⲗ ⲛϭⲓ ⲥⲏⲱⲛ ⲡⲣⲣⲟ ⲛⲉⲥⲉⲃⲱⲛ ⲁⲩⲱ ⲱⲅ ⲡⲣⲣⲟ ⲛⲧⲃⲁⲥⲁⲛ ⲉⲙⲓϣⲉ ⲛⲙⲙⲁⲛ ⲁⲩⲱ ⲁⲛⲡⲁⲧⲁⲥⲥⲉ ⲙⲙⲟⲟⲩ
Deuteronomy,29,7,ⲁⲛϫⲓ ⲙⲡⲉⲩⲕⲁϩ ⲁⲓⲧⲁⲁϥ ⲛⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ ⲛϩⲣⲟⲩⲃⲏⲛ ⲙⲛ ⲅⲁⲇ ⲛⲙ ⲧⲡⲁϣⲉ ⲙⲫⲩⲗⲏ ⲙⲙⲁⲛⲁⲥⲥⲏ
Deuteronomy,29,8,ⲁⲩⲱ ⲉⲧⲉⲧⲛⲉϩⲁⲣⲉϩ ⲉⲉⲓⲣⲉ ⲛⲛϣⲁϫⲉ ⲧⲏⲣⲟⲩ ⲛⲧⲉⲓⲇⲓⲁⲑⲏⲕⲏ ϫⲉⲕⲁⲥ ⲉⲧⲉⲧⲛⲉⲉⲓⲙⲉ ⲉⲛⲉϩⲃⲏⲩⲉ ⲧⲏⲣⲟⲩ ⲉⲧⲉⲧⲛⲛⲁⲁⲩ
Deuteronomy,29,9,ⲛⲧⲱⲧⲛ ⲧⲏⲣⲧⲛ ⲧⲉⲧⲛⲁϩⲉⲣⲁⲧⲧⲏⲟⲩⲧⲛ ⲙⲡⲟⲟⲩ ⲙⲡⲉⲙⲧⲟ ⲉⲃⲟⲗ ⲙⲡϫⲟⲉⲓⲥ ⲡⲉⲧⲛⲛⲟⲩⲧⲉ ⲛⲁⲣⲭⲱⲛ ⲛⲛⲉⲧⲛⲫⲩⲗⲏ ⲙⲛ ⲛⲉⲧⲛϩⲗⲗⲟⲉⲓ ⲙⲛ ⲛⲉⲧⲛⲕⲣⲓⲧⲏⲥ ⲁⲩⲱ ⲛⲉⲧⲛⲅⲣⲁⲙⲙⲁⲧⲉⲩⲥ ⲛⲣⲉϥϯⲥⲃⲱ ⲛⲣⲱⲙⲉ ⲛⲓⲙ ⲛⲧⲉ ⲡ ⲓ︤ⲏ︦ⲗ︥
Deuteronomy,29,10,ⲛⲉⲧⲛϩⲓⲟⲙⲉ ⲁⲩⲱ ⲛⲉⲧⲛϣⲏⲣⲉ ⲁⲩⲱ ⲡⲉⲡⲣⲟⲥⲏⲗⲩⲧⲟⲥ ⲉⲧϩⲛⲧⲙⲏⲧⲉ ⲛⲧⲉⲧⲛⲡⲁⲣⲉⲙⲃⲟⲗⲏ ϫⲓⲛ ⲡⲉⲧⲛⲣⲉϥϭⲗϣⲟ ϣⲁ ⲡⲉⲧⲛⲣⲉϥⲙⲉϩⲙⲟⲟⲩ
Deuteronomy,29,11,ⲉⲧⲣⲉⲕⲙⲟⲟϣⲉ ϩⲛ ⲧⲇⲓⲁⲑⲏⲕⲏ ⲙⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲁⲩⲱ ϩⲛ ⲛⲉϥⲁⲛⲁⲟⲩϣ ⲛⲁⲓ ⲉⲧⲉⲣⲉⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲛⲁⲥⲙⲛⲧⲟⲩ ⲛⲙⲙⲁⲕ ⲙⲡⲟⲟⲩ
Deuteronomy,29,12,ϫⲉⲕⲁⲥ ⲉϥⲉⲧⲁϩⲟⲕ ⲉⲣⲁⲧⲕ ⲛⲟⲩⲗⲁⲟⲥ ⲛⲁϥ ⲁⲩⲱ ⲛⲧⲟϥ ⲛϥϣⲱⲡⲉ ⲛⲁⲕ ⲛⲛⲟⲩⲧⲉ ⲙⲡⲉⲥⲙⲟⲧ ⲉⲛⲧⲁϥϫⲟⲟⲥ ⲛⲁⲕ ⲁⲩⲱ ⲛⲑⲉ ⲉⲛⲧⲁϥⲱⲣⲕ ⲛⲛⲉⲕⲉⲓⲟⲧⲉ ⲁⲃⲣⲁϩⲁⲙ ⲙⲛ ⲓⲥⲁⲕ ⲙⲛ ⲓⲁⲕⲱⲃ
Deuteronomy,29,13,ⲁⲩⲱ ⲁⲛⲟⲕ ⲛⲉⲓⲛⲁⲥⲙⲓⲛⲉ ⲁⲛ ⲛⲏⲧⲛ ⲙⲁⲩⲁⲧⲧⲏⲟⲩⲧⲛ ⲛⲧⲉⲓⲇⲓⲁⲑⲏⲕⲏ ⲛⲙ ⲛⲉⲓⲁⲛⲁⲟⲩϣ
Deuteronomy,29,14,ⲁⲗⲗⲁ ⲛⲙ ⲛⲕⲟⲟⲩⲉ ⲉⲧⲙⲡⲉⲓⲙⲁ ⲛⲙⲙⲏⲧⲛ ⲙⲡⲟⲟⲩ ⲙⲡⲉⲙⲧⲟ ⲉⲃⲟⲗ ⲙⲡϫⲟⲉⲓⲥ ⲡⲉⲧⲛⲛⲟⲩⲧⲉ ⲁⲩⲱ ⲙⲛ ⲛⲕⲟⲟⲩⲉ ⲉⲧⲉⲛⲥⲉⲛⲡⲉⲓⲙⲁ ⲁⲛ ⲛⲙⲙⲏⲧⲛ ⲙⲡⲟⲟⲩ
Deuteronomy,29,15,ϫⲉ ⲛⲧⲱⲧⲛ ⲧⲉⲧⲛⲥⲟⲟⲩⲛ ⲛⲑⲉ ⲉⲛⲧⲁⲛⲟⲩⲱϩ ϩⲛ ⲡⲕⲁϩ ⲛⲕⲏⲙⲉ ⲁⲩⲱ ⲛⲑⲉ ⲉⲛⲧⲁⲛⲡⲁⲣⲁⲅⲉ ⲛⲧⲙⲏⲧⲉ ⲛⲛϩⲉⲑⲛⲟⲥ ⲛⲁⲓ ⲉⲛⲧⲁⲧⲉⲧⲛⲡⲁⲣⲁⲅⲁ ⲙⲙⲟⲟⲩ
Deuteronomy,29,16,ⲁⲧⲉⲧⲛⲛⲁⲩ ⲉⲛⲉⲩⲃⲟⲧⲉ ⲛⲙ ⲛⲉⲩⲉⲓⲇⲱⲗⲟⲛ ⲟⲩϣⲉ ⲛⲙ ⲟⲩⲱⲛⲉ ⲁⲩⲱ ⲟⲩϩⲁⲧ ⲙⲛ ⲟⲩⲛⲟⲩⲃ ⲛⲁⲓ ⲉⲧϣⲟⲟⲡ ⲛⲁⲩ
Deuteronomy,29,17,ⲙⲏⲧⲓ ⲟⲩⲛⲣⲱⲙⲉ ⲛϩⲏⲧⲧⲏⲟⲩⲧⲛ ⲏ ⲥϩⲓⲙⲉ ⲏ ⲟⲩⲡⲁⲧⲣⲓⲁ ⲏ ⲟⲩⲫⲩⲗⲏ ⲉⲁⲡϩⲏⲧ ⲛⲗⲁⲁⲩ ⲣⲁⲕⲧϥ ⲉⲃⲟⲗ ⲙⲡϫⲟⲉⲓⲥ ⲡⲉⲧⲛⲛⲟⲩⲧⲉ ⲉⲃⲱⲕ ⲉϣⲙϣⲉ ⲛⲛⲛⲟⲩⲧⲉ ⲛⲛϩⲉⲑⲛⲟⲥ ⲙⲏ ⲟⲩⲛⲗⲁⲁⲩ ⲛϩⲏⲧⲧⲏⲩⲧⲛ ⲉⲩⲛⲟⲩⲛⲉ ⲡⲉ ⲉⲥϯⲟⲩⲱ ⲛⲥⲁ ⲧⲡⲉ ϩⲛ ⲟⲩⲭⲟⲗⲏ ⲙⲛ ⲟⲩⲥⲓϣⲉ
Deuteronomy,29,18,ⲁⲩⲱ ⲉϥϣⲁⲛⲥⲱⲧⲙ ⲉⲛϣⲁϫⲉ ⲉⲛⲧⲁⲓⲥⲁϩⲟⲩ ⲁⲩⲱ ⲛϥϯ ⲛⲟⲩⲥⲟⲉⲓⲧ ⲉϥϫⲱ ⲙⲙⲟⲥ ϩⲙ ⲡⲉϥϩⲏⲧ ϫⲉ ⲉⲣⲉⲟⲩⲧⲃⲃⲟ ϣⲱⲡⲉ ⲛⲁⲓ ϫⲉ ⲉⲓⲛⲁⲙⲟⲟϣⲉ ϩⲙ ⲡⲟⲩⲱϣ ⲙⲡⲁϩⲏⲧ ϫⲉ ⲛⲉ ⲡⲣⲉϥⲣⲛⲟⲃⲉ ⲧⲁⲕⲟ ⲛⲙⲙⲁϥ ⲛⲙ ⲡⲁⲧⲛⲟⲃⲉ
Deuteronomy,29,19,ⲛⲧⲉⲧⲙⲡⲛⲟⲩⲧⲉ ⲣϩⲛⲁϥ ⲉⲕⲱ ⲛⲁϥ ⲉⲃⲟⲗ ⲁⲗⲗⲁ ⲙⲡⲉϩⲟⲟⲩ ⲉⲧⲙⲙⲁⲩ ⲧⲟⲣⲅⲏ ⲙⲡϫⲟⲉⲓⲥ ⲛⲁⲙⲟⲩϩ ⲛⲙ ⲡⲉϥⲕⲱϩ ϩⲙ ⲡⲣⲱⲙⲉ ⲉⲧⲙⲙⲁⲩ ⲁⲩⲱ ⲛⲥⲉⲉⲓ ⲉϩⲣⲁⲓ ⲉϫⲱϥ ⲛϭⲓ ⲛⲥⲁϩⲟⲩ ⲧⲏⲣⲟⲩ ⲛⲧⲉⲓⲇⲓⲁⲑⲏⲕⲏ ⲛⲉⲧⲥⲏϩ ϩⲙ ⲡϫⲱⲱⲙⲉ ⲙⲡⲉⲓⲛⲟⲙⲟⲥ ⲁⲩⲱ ⲡϫⲟⲉⲓⲥ ⲛⲁϥⲱⲧⲉ ⲉⲃⲟⲗ ⲙⲡⲉϥⲣⲁⲛ ϩⲁⲣⲟⲥ ⲛⲧⲡⲉ
Deuteronomy,29,20,ⲁⲩⲱ ⲡϫⲟⲉⲓⲥ ϥⲛⲁⲡⲱⲣϫ ⲉⲃⲟⲗ ⲛϩⲉⲛⲡⲉⲑⲟⲟⲩ ⲟⲩⲧⲉ ⲛϣⲏⲣⲉ ⲧⲏⲣⲟⲩ ⲙⲡⲓⲥⲣⲁⲏⲗ ⲕⲁⲧⲁ ⲛⲥⲁϩⲟⲩ ⲧⲏⲣⲟⲩ ⲛⲧⲇⲓⲁⲑⲏⲕⲏ ⲛⲛⲉⲧⲥⲏϩ ϩⲙ ⲡϫⲱⲱⲙⲉ ⲙⲡⲉⲓⲛⲟⲙⲟⲥ
Deuteronomy,29,21,ⲁⲩⲱ ⲉⲥⲉϫⲟⲟⲥ ⲛϭⲓ ⲧⲅⲉⲛⲉⲁ ⲛⲛⲉⲧⲛϣⲏⲣⲉ ⲛⲉⲧⲛⲁⲉⲓ ⲉϩⲣⲁⲓ ⲙⲛⲛⲥⲱⲧⲛ ⲁⲩⲱ ⲡϣⲙⲙⲟ ⲡⲉⲧⲛⲁⲉⲓ ⲉⲃⲟⲗ ϩⲛ ⲟⲩⲕⲁϩ ⲉϥⲟⲩⲏⲩ ⲁⲩⲱ ⲉⲩⲉⲛⲁⲩ ⲉⲛⲉⲡⲗⲏⲅⲏ ⲙⲡⲕⲁϩ ⲉⲧⲙⲙⲁⲩ ⲁⲩⲱ ⲛⲉϥϣⲱⲛⲉ ⲉⲛⲧⲁⲡϫⲟⲉⲓⲥ ⲧⲛⲛⲟⲟⲩⲥⲉ ⲉϩⲣⲁⲓ ⲉϫⲱϥ
Deuteronomy,29,22,ⲟⲩⲑⲏⲛ ⲙⲛ ⲟⲩϩⲙⲟⲩ ⲉϥⲣⲟⲕϩ ⲡⲕⲁϩ ⲧⲏⲣϥ ⲉⲧⲙⲙⲁⲩ ⲛⲛⲉⲩϫⲟϥ ⲟⲩⲇⲉ ⲛⲛⲉⲗⲁⲁⲩ ⲛⲟⲩⲟⲧⲟⲩⲉⲧ ϯⲟⲩⲱ ϩⲣⲁⲓ ⲛϩⲏⲧϥ ⲛⲑⲉ ⲉⲛⲧⲁⲩⲧⲁⲕⲟ ⲛⲥⲟⲇⲟⲙⲁ ⲙⲛ ⲅⲟⲙⲟⲣⲣⲁ ⲁⲩⲱ ⲁⲇⲁⲙⲁ ⲙⲛ ⲥⲉⲃⲱⲉⲓⲙ ⲛⲁⲓ ⲉⲛⲧⲁⲡϫⲟⲉⲓⲥ ⲧⲁⲕⲟⲟⲩ ϩⲛ ⲟⲩϭⲱⲛⲧ ⲙⲛ ⲟⲩⲟⲣⲅⲏ
Deuteronomy,29,23,ⲁⲩⲱ ⲥⲉⲛⲁϫⲟⲟⲥ ⲛϭⲓ ⲛϩⲉⲑⲛⲟⲥ ⲧⲏⲣⲟⲩ ⲙⲡⲕⲁϩ ϫⲉ ⲉⲧⲃⲉ ⲟⲩ ⲁⲡϫⲟⲉⲓⲥ ⲉⲓⲣⲉ ϩⲓ ⲛⲁⲓ ⲙⲡⲉⲓⲕⲁϩ ⲟⲩ ⲡⲉ ⲡⲉⲓⲛⲟϭ ⲛϭⲱⲛⲧ ⲙⲛ ⲧⲉⲓⲟⲣⲅⲏ
Deuteronomy,29,24,ⲁⲩⲱ ⲉⲩⲉϫⲟⲟⲥ ϫⲉ ⲉⲃⲟⲗ ϫⲉ ⲁⲩⲕⲱ ⲛⲥⲱⲟⲩ ⲛⲧⲇⲓⲁⲑⲏⲕⲏ ⲙⲡϫⲟⲉⲓⲥ ⲡⲉⲩⲛⲟⲩⲧⲉ ⲡⲛⲟⲩⲧⲉ ⲛⲛⲉⲩⲉⲓⲟⲧⲉ ⲛⲉⲛⲧⲁϥⲥⲙⲛⲧⲟⲩ ⲛⲙⲙⲁⲩ ⲛⲧⲉⲣⲉϥⲛⲧⲟⲩ ⲉⲃⲟⲗ ϩⲙ ⲡⲕⲁϩ ⲛⲕⲏⲙⲉ
Deuteronomy,29,25,ⲁⲩⲱ ⲁⲩⲃⲱⲕ ⲁⲩϣⲙϣⲉ ⲛϩⲉⲛⲕⲉⲛⲟⲩⲧⲉ ⲁⲩⲟⲩⲱϣⲧ ⲛⲁⲩ ⲛⲁⲓ ⲉⲧⲉⲛⲥⲉⲥⲟⲟⲩⲛ ⲙⲙⲟⲟⲩ ⲁⲛ ⲟⲩⲇⲉ ⲙⲡⲉϥⲧⲟϣⲟⲩ ⲛⲁⲩ
Deuteronomy,29,26,ⲁⲩⲱ ⲡϫⲟⲉⲓⲥ ⲁϥϭⲱⲛⲧ ϩⲛ ⲟⲩⲟⲣⲅⲏ ⲉⲡⲕⲁϩ ⲉⲧⲙⲙⲁⲩ ⲉⲧⲣⲉϥⲉⲓⲛⲉ ⲉϩⲣⲁⲓ ⲉϫⲱϥ ⲕⲁⲧⲁ ⲛⲥⲁϩⲟⲩ ⲧⲏⲣⲟⲩ ⲉⲧⲥⲏϩ ϩⲙ ⲡϫⲱⲱⲙⲉ ⲙⲡⲉⲓⲛⲟⲙⲟⲥ
Deuteronomy,29,27,ⲁⲩⲱ ⲡϫⲟⲉⲓⲥ ⲁϥϥⲓⲧⲟⲩ ⲉⲃⲟⲗ ϩⲙ ⲡⲉⲩⲕⲁϩ ϩⲛ ⲟⲩϭⲱⲛⲧ ⲛⲙ ⲟⲩⲟⲣⲅⲏ ⲁⲩⲱ ϩⲛ ⲟⲩⲛⲟϭ ⲉⲙⲁⲧⲉ ⲛϭⲛⲁⲧ ⲁϥⲛⲟϫⲟⲩ ⲉϩⲣⲁⲓ ⲉⲕⲉⲕⲁϩ ⲛⲑⲉ ⲉⲧⲟⲩⲟ ⲙⲙⲟⲥ ⲧⲉⲛⲟⲩ
Deuteronomy,29,28,ⲛⲉⲧϩⲏⲡ ⲉⲩⲏⲡ ⲉⲡϫⲟⲉⲓⲥ ⲡⲉⲛⲛⲟⲩⲧⲉ ⲛⲉⲧⲟⲩⲟⲛⲁϩ ⲇⲉ ⲉⲩⲏⲡ ⲉⲣⲱⲧⲛ ⲙⲛ ⲛⲉⲧⲛϣⲏⲣⲉ ⲛϣⲁ ⲉⲛⲉϩ ⲉⲧⲣⲉⲧⲛⲉⲓⲣⲉ ⲛⲛϣⲁϫⲉ ⲧⲏⲣⲟⲩ ⲙⲡⲉⲓⲛⲟⲙⲟⲥ
Deuteronomy,29,29,
Deuteronomy,30,1,ⲁⲩⲱ ⲉⲩϣⲁⲛⲉⲓ ⲉϩⲣⲁⲓ ⲉϫⲱⲕ ⲛϭⲓ ⲛϣⲁϫⲉ ⲧⲏⲣⲟⲩ ⲙⲡⲉⲥⲙⲟⲩ ⲛⲙⲡⲥⲁϩⲟⲩ ⲛⲛⲉⲛⲧⲁⲓⲁⲁⲩ ϩⲓϩⲏ ⲙⲙⲟⲕ ⲉⲕⲉⲕⲁⲁⲩ ϩⲙ ⲡⲉⲕϩⲏⲧ ϩⲛ ⲛϩⲉⲑⲛⲟⲥ ⲧⲏⲣⲟⲩ ⲉⲧⲉⲣⲉⲡϫⲟⲉⲓⲥ ⲛⲁϫⲟⲟⲣⲉⲕ ⲉⲃⲟⲗ ⲛϩⲏⲧⲟⲩ
Deuteronomy,30,2,ⲁⲩⲱ ⲉⲕⲉⲕⲟⲧⲕ ⲉⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲛⲅⲥⲱⲧⲙ ⲛⲥⲁ ⲡⲉϥϩⲣⲟⲟⲩ ⲕⲁⲧⲁ ϣⲁϫⲉ ⲛⲓⲙ ⲉϯϩⲱⲛ ⲙⲙⲟⲟⲩ ⲉⲧⲟⲟⲧⲕ ⲛⲡⲟⲟⲩ ϩⲛ ⲡⲉⲕϩⲏⲧ ⲧⲏⲣϥ ⲁⲩⲱ ϩⲛ ⲧⲉⲕⲯⲩⲭⲏ ⲧⲏⲣⲥ
Deuteronomy,30,3,ⲁⲩⲱ ⲡϫⲟⲉⲓⲥ ϥⲛⲁⲕⲱ ⲉⲃⲟⲗ ⲛⲁⲕ ⲛⲛⲉⲕⲛⲟⲃⲉ ⲛϥⲛⲁ ⲛⲁⲕ ⲁⲩⲱ ⲟⲛ ϥⲛⲁⲥⲟⲟⲩϩⲕ ⲉϩⲟⲩⲛ ⲉⲃⲟⲗ ϩⲛ ⲛϩⲉⲑⲛⲟⲥ ⲧⲏⲣⲟⲩ ⲛⲉⲛⲧⲁⲡϫⲟⲉⲓⲥ ϫⲟⲟⲣⲉⲕ ⲉⲃⲟⲗ ⲛϩⲏⲧⲟⲩ
Deuteronomy,30,4,ⲁⲩⲱ ⲉϣⲱⲡⲉ ⲉⲣⲉⲡⲉⲕϫⲱⲱⲣⲉ ⲉⲃⲟⲗ ϣⲟⲟⲡ ϫⲓⲛ ϫⲱⲥ ⲛⲧⲡⲉ ϣⲁ ϫⲱⲥ ⲛⲧⲡⲉ ϥⲛⲁⲥⲟⲟⲩϩⲕ ⲉϩⲟⲩⲛ ⲉⲃⲟⲗ ϩⲛ ⲡⲙⲁ ⲉⲧⲙⲙⲁⲩ ⲛϭⲓ ⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ
Deuteronomy,30,5,ⲛϥϫⲓⲧⲕ ⲉϩⲟⲩⲛ ⲉⲡⲕⲁϩ ⲛϭⲓ ⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲡⲁⲓ ⲉⲛⲧⲁⲩⲕⲗⲏⲣⲟⲛⲟⲙⲓ ⲙⲙⲟϥ ⲛϭⲓ ⲛⲉⲕⲉⲓⲟⲧⲉ ⲛⲅⲕⲗⲏⲣⲟⲛⲟⲙⲓ ⲙⲙⲟϥ ⲁⲩⲱ ϥⲛⲁⲉⲓⲣⲉ ⲛⲁⲕ ⲙⲡⲡⲉⲧⲛⲁⲛⲟⲩϥ ⲁⲩⲱ ϥⲛⲁⲧⲁϣⲟⲕ ⲉϩⲟⲩⲉ ⲛⲉⲕⲉⲓⲟⲧⲉ
Deuteronomy,30,6,ⲁⲩⲱ ⲉϥⲛⲁⲧⲃⲃⲉⲡⲉⲕϩⲏⲧ ⲁⲩⲱ ⲡϩⲏⲧ ⲙⲡⲉⲕⲥⲡⲉⲣⲙⲁ ⲉⲧⲣⲉⲕⲙⲉⲣⲉⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲉⲃⲟⲗ ϩⲙ ⲡⲉⲕϩⲏⲧ ⲧⲏⲣϥ ⲛⲙ ⲧⲉⲕⲯⲩⲭⲏ ⲧⲏⲣⲥ ϫⲉⲕⲁⲥ ⲉⲕⲉⲱⲛⲁϩ ⲛⲧⲟⲕ ⲙⲛ ⲡⲉⲕⲥⲡⲉⲣⲙⲁ
Deuteronomy,30,7,ⲁⲩⲱ ⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ϥⲛⲁϯ ⲛⲛⲉⲓⲥⲁϩⲟⲩ ⲉϫⲛ ⲛⲉⲕϫⲓϫⲉⲟⲩ ⲁⲩⲱ ⲉϫⲛ ⲛⲉⲧⲙⲟⲥⲧⲉ ⲙⲙⲟⲕ ⲛⲉⲛⲧⲁⲩⲇⲓⲱⲕⲉ ⲙⲙⲟⲕ
Deuteronomy,30,8,ⲁⲩⲱ ⲛⲅⲛⲁⲕⲟⲧⲕ ⲛⲅⲥⲱⲧⲙ ⲛⲥⲁ ⲡⲉϩⲣⲟⲟⲩ ⲙⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲛⲅⲉⲓⲣⲉ ⲛⲛⲉϥⲉⲛⲧⲟⲗⲏ ⲛⲁⲓ ⲁⲛⲟⲕ ⲉϯϩⲱⲛ ⲙⲙⲟⲟⲩ ⲉⲧⲟⲟⲧⲕ ⲙⲡⲟⲟⲩ
Deuteronomy,30,9,ⲁⲩⲱ ⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲛⲁϩⲁⲣⲉϩ ⲉⲣⲟⲕ ⲉⲙⲁⲧⲉ ϩⲛ ⲛⲉϩⲃⲏⲩⲉ ⲧⲏⲣⲟⲩ ⲛⲛⲉⲕϭⲓϫ ⲁⲩⲱ ϩⲛ ⲛⲉϫⲡⲟ ⲛϩⲏⲧⲕ ⲁⲩⲱ ϩⲛ ⲛⲅⲉⲛⲏⲙⲁ ⲙⲡⲉⲕⲕⲁϩ ⲁⲩⲱ ϩⲛ ⲙⲙⲓⲥⲉ ⲛⲛⲉⲕⲧⲃⲛⲟⲟⲩⲉ ϫⲉ ϥⲛⲁⲕⲧⲟϥ ⲛϭⲓ ⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲉⲧⲣⲉϥⲉⲩⲫⲣⲁⲛⲉ ⲉϩⲣⲁⲓ ⲉϫⲱⲕ ⲉϩⲉⲛⲁⲅⲁⲑⲟⲛ ⲕⲁⲧⲁ ⲑⲉ ⲛⲧⲁϥⲉⲩⲫⲣⲁⲛⲉ ⲉϫⲛ ⲛⲉⲕⲉⲓⲟⲧⲉ
Deuteronomy,30,10,ⲉⲕϣⲁⲛⲥⲱⲧⲙ ⲛⲥⲁ ⲡⲉϩⲣⲟⲟⲩ ⲙⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲉϩⲁⲣⲉϩ ⲁⲩⲱ ⲉⲉⲓⲣⲉ ⲛⲛⲉϥⲉⲛⲧⲟⲗⲏ ⲙⲛ ⲛⲉϥⲇⲓⲕⲁⲓⲱⲙⲁ ⲛⲁⲓ ⲉⲧⲥⲏϩ ϩⲙ ⲡϫⲱⲱⲙⲉ ⲙⲡⲉⲓⲛⲟⲙⲟⲥ ⲉⲕϣⲁⲛⲕⲟⲧⲕ ⲉⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ⲉⲃⲟⲗ ϩⲙ ⲡⲉⲕϩⲏⲧ ⲧⲏⲣϥ ⲙⲛ ⲧⲉⲕⲯⲩⲭⲏ ⲧⲏⲣⲥ
Deuteronomy,30,11,ϫⲉ ⲧⲉⲓⲉⲛⲧⲟⲗⲏ ⲧⲁⲓ ⲁⲛⲟⲕ ϯϩⲱⲛ ⲙⲙⲟⲥ ⲉⲧⲟⲟⲧⲕ ⲙⲙⲟⲟⲩ ⲛⲥϩⲟⲣϣ ⲁⲛ ⲉϫⲱⲕ ⲟⲩⲇⲉ ⲛⲥⲟⲩⲏⲟⲩ ⲁⲛ ⲙⲙⲟⲕ
Deuteronomy,30,12,ⲉⲧⲣⲉⲕϫⲟⲟⲥ ϫⲉ ⲛⲓⲙ ⲛϩⲏⲧⲛ ⲡⲉ ⲉⲧⲛⲁⲃⲱⲕ ⲉϩⲣⲁⲓ ⲉⲧⲡⲉ ⲛϥϫⲓⲧϥ ⲛⲁⲛ ⲛⲧⲛⲥⲱⲧⲙ ⲉⲣⲟϥ ⲛⲧⲛⲁⲁϥ
Deuteronomy,30,13,ⲟⲩⲇⲉ ⲛⲛⲉϥϩⲛⲁⲣⲏⲧⲥ ⲁⲛ ⲛⲑⲁⲗⲁⲥⲥⲁ ⲉⲧⲣⲉⲕϫⲟⲟⲥ ϫⲉ ⲛⲓⲙ ⲙⲙⲟⲛ ⲡⲉ ⲉⲧⲛⲁϫⲓⲟⲟⲣ ⲙⲡⲉⲕⲣⲟ ⲛⲑⲁⲗⲁⲥⲥⲁ ⲛϥϫⲓⲧϥ ⲛⲁⲛ ⲛϥⲧⲣⲉⲛⲥⲱⲧⲙ ⲉⲣⲟϥ ⲛⲧⲛⲁⲁϥ
